Year,Week,Resort,Visitors,Avg_Max_Temp,Avg_Min_Temp,Avg_Temp,Temp_Range,Total_Rainfall,Max_Daily_Rain,Snow_Days,Powder_Days,Week_Start_Date,Week_End_Date,Cluster
2016,14,Falls Creek,24144.0,6.028571428571428,1.7714285714285716,3.8999999999999995,4.257142857142856,18.4,14.0,0,0,2016-09-07,2016-09-13,2.0
2016,14,Mt. Buller,13075.0,5.028571428571429,1.2714285714285718,3.1500000000000004,3.7571428571428576,51.0,36.8,0,0,2016-09-07,2016-09-13,2.0
2016,14,Thredbo,18938.0,4.814285714285715,-0.38571428571428573,2.2142857142857144,5.200000000000001,54.6,32.4,0,0,2016-09-07,2016-09-13,2.0
2016,14,Perisher,24737.0,8.485714285714286,0.3857142857142857,4.435714285714286,8.1,51.4,29.2,0,0,2016-09-07,2016-09-13,2.0
2016,14,Charlotte Pass,1385.0,8.714285714285714,3.4285714285714284,6.071428571428571,5.285714285714285,90.8,55.8,0,0,2016-09-07,2016-09-13,2.0
2016,15,Mt. Baw Baw,0.0,4.814285714285714,-0.07142857142857137,2.3714285714285714,4.885714285714285,39.8,15.4,0,0,2016-09-14,2016-09-20,2.0
2016,15,Mt. Stirling,87.0,2.9285714285714284,-1.6428571428571428,0.6428571428571428,4.571428571428571,96.2,28.0,2,0,2016-09-14,2016-09-20,3.0
2016,15,Mt. Hotham,10134.0,1.7428571428571427,-2.2714285714285714,-0.26428571428571435,4.014285714285714,40.0,15.0,4,2,2016-09-14,2016-09-20,0.0
2016,15,Falls Creek,19696.0,2.6285714285714286,-1.3714285714285714,0.6285714285714286,4.0,18.0,5.6,2,0,2016-09-14,2016-09-20,2.0
2016,15,Mt. Buller,7411.0,2.9285714285714284,-1.6428571428571428,0.6428571428571428,4.571428571428571,96.2,28.0,2,0,2016-09-14,2016-09-20,3.0
2016,15,Thredbo,13868.0,1.9142857142857144,-2.314285714285714,-0.19999999999999984,4.228571428571429,50.2,17.4,4,1,2016-09-14,2016-09-20,1.0
2016,15,Perisher,18080.0,4.485714285714286,-0.9714285714285715,1.7571428571428571,5.457142857142857,92.60000000000001,52.4,1,0,2016-09-14,2016-09-20,3.0
2016,15,Charlotte Pass,979.0,6.128571428571427,1.0285714285714287,3.578571428571428,5.099999999999999,44.4,21.6,0,0,2016-09-14,2016-09-20,2.0
2017,1,Mt. Baw Baw,3569.0,6.642857142857143,1.0142857142857142,3.8285714285714287,5.628571428571429,5.4,3.2,0,0,2017-06-08,2017-06-14,2.0
2017,1,Mt. Stirling,96.0,6.742857142857142,0.11428571428571432,3.428571428571428,6.628571428571428,0.0,0.0,0,0,2017-06-08,2017-06-14,2.0
2017,1,Mt. Hotham,6288.0,6.114285714285714,-1.0142857142857142,2.55,7.128571428571428,9.8,8.0,0,0,2017-06-08,2017-06-14,2.0
2017,1,Falls Creek,5663.0,6.957142857142857,-0.0571428571428572,3.45,7.014285714285714,0.0,0.0,0,0,2017-06-08,2017-06-14,2.0
2017,1,Mt. Buller,18142.0,6.742857142857142,0.11428571428571432,3.428571428571428,6.628571428571428,0.0,0.0,0,0,2017-06-08,2017-06-14,2.0
2017,1,Thredbo,14174.0,4.857142857142857,-1.8857142857142855,1.4857142857142858,6.742857142857142,1.4,1.2,0,0,2017-06-08,2017-06-14,2.0
2017,1,Perisher,18739.0,9.128571428571428,-2.8000000000000003,3.1642857142857137,11.928571428571429,1.2000000000000002,0.8,0,0,2017-06-08,2017-06-14,2.0
2017,1,Charlotte Pass,1030.0,8.842857142857143,2.3000000000000003,5.571428571428572,6.542857142857143,0.0,0.0,0,0,2017-06-08,2017-06-14,2.0
2017,2,Mt. Baw Baw,798.0,6.314285714285715,0.8,3.5571428571428574,5.514285714285715,0.8,0.8,0,0,2017-06-15,2017-06-21,2.0
2017,2,Mt. Stirling,33.0,7.057142857142857,1.1142857142857145,4.085714285714285,5.942857142857142,0.0,0.0,0,0,2017-06-15,2017-06-21,2.0
2017,2,Mt. Hotham,2644.0,6.285714285714286,0.8714285714285716,3.5785714285714287,5.414285714285714,0.0,0.0,0,0,2017-06-15,2017-06-21,2.0
2017,2,Falls Creek,3577.0,7.714285714285714,1.2428571428571427,4.478571428571429,6.4714285714285715,0.0,0.0,0,0,2017-06-15,2017-06-21,2.0
2017,2,Mt. Buller,9023.0,7.057142857142857,1.1142857142857145,4.085714285714285,5.942857142857142,0.0,0.0,0,0,2017-06-15,2017-06-21,2.0
2017,2,Thredbo,6636.0,6.914285714285714,-0.7571428571428571,3.0785714285714283,7.671428571428571,0.0,0.0,0,0,2017-06-15,2017-06-21,2.0
2017,2,Perisher,8792.0,10.514285714285714,-3.642857142857143,3.435714285714286,14.157142857142857,0.0,0.0,0,0,2017-06-15,2017-06-21,2.0
2017,2,Charlotte Pass,478.0,9.6,3.185714285714286,6.392857142857142,6.414285714285714,0.0,0.0,0,0,2017-06-15,2017-06-21,2.0
2017,3,Mt. Baw Baw,846.0,0.3,-2.585714285714286,-1.142857142857143,2.8857142857142857,17.200000000000003,9.4,5,1,2017-06-22,2017-06-28,1.0
2017,3,Mt. Stirling,72.0,-0.38571428571428573,-3.0714285714285716,-1.7285714285714286,2.685714285714286,8.4,7.0,2,1,2017-06-22,2017-06-28,1.0
2017,3,Mt. Hotham,5756.0,-0.8714285714285716,-3.642857142857143,-2.257142857142857,2.7714285714285714,15.600000000000001,13.4,3,1,2017-06-22,2017-06-28,1.0
2017,3,Falls Creek,7935.0,0.39999999999999997,-3.0714285714285716,-1.3357142857142859,3.4714285714285715,0.2,0.2,1,0,2017-06-22,2017-06-28,1.0
2017,3,Mt. Buller,13836.0,-0.38571428571428573,-3.0714285714285716,-1.7285714285714286,2.685714285714286,8.4,7.0,2,1,2017-06-22,2017-06-28,1.0
2017,3,Thredbo,11543.0,0.5,-4.314285714285714,-1.907142857142857,4.814285714285714,0.2,0.2,1,0,2017-06-22,2017-06-28,1.0
2017,3,Perisher,15236.0,3.514285714285714,-4.428571428571429,-0.4571428571428575,7.942857142857143,1.5999999999999999,1.2,1,0,2017-06-22,2017-06-28,2.0
2017,3,Charlotte Pass,842.0,3.6285714285714286,-0.38571428571428573,1.6214285714285714,4.014285714285714,1.4,1.4,0,0,2017-06-22,2017-06-28,1.0
2017,4,Mt. Baw Baw,3486.0,1.9000000000000001,-2.4571428571428564,-0.27857142857142814,4.357142857142857,38.599999999999994,16.2,4,1,2017-06-29,2017-07-05,1.0
2017,4,Mt. Stirling,132.0,1.4000000000000001,-2.857142857142857,-0.7285714285714285,4.257142857142857,71.4,45.0,4,0,2017-06-29,2017-07-05,3.0
2017,4,Mt. Hotham,17281.0,1.0714285714285714,-3.385714285714286,-1.1571428571428575,4.457142857142857,40.4,18.4,4,2,2017-06-29,2017-07-05,0.0
2017,4,Falls Creek,16182.0,2.1571428571428575,-2.7714285714285714,-0.30714285714285694,4.928571428571429,35.8,18.0,2,0,2017-06-29,2017-07-05,1.0
2017,4,Mt. Buller,26972.0,1.4000000000000001,-2.857142857142857,-0.7285714285714285,4.257142857142857,71.4,45.0,4,0,2017-06-29,2017-07-05,3.0
2017,4,Thredbo,26374.0,0.6857142857142857,-5.0,-2.157142857142857,5.685714285714286,19.0,10.4,3,1,2017-06-29,2017-07-05,1.0
2017,4,Perisher,34802.0,3.0857142857142863,-5.5857142857142845,-1.2499999999999991,8.67142857142857,44.6,25.8,3,0,2017-06-29,2017-07-05,1.0
2017,4,Charlotte Pass,1923.0,4.071428571428572,-1.1857142857142857,1.442857142857143,5.257142857142858,40.400000000000006,36.2,0,0,2017-06-29,2017-07-05,2.0
2017,5,Mt. Baw Baw,5981.0,0.38571428571428573,-2.942857142857143,-1.2785714285714287,3.3285714285714287,12.200000000000001,5.4,4,0,2017-07-06,2017-07-12,1.0
2017,5,Mt. Stirling,162.0,-0.6142857142857144,-3.2285714285714286,-1.9214285714285715,2.6142857142857143,57.99999999999999,19.2,7,3,2017-07-06,2017-07-12,0.0
2017,5,Mt. Hotham,29573.0,-1.842857142857143,-4.642857142857143,-3.242857142857143,2.8000000000000003,128.8,18.4,7,7,2017-07-06,2017-07-12,0.0
2017,5,Falls Creek,30745.0,-0.8,-3.7142857142857144,-2.257142857142857,2.9142857142857146,9.2,5.6,5,1,2017-07-06,2017-07-12,1.0
2017,5,Mt. Buller,50070.0,-0.6142857142857144,-3.2285714285714286,-1.9214285714285715,2.6142857142857143,57.99999999999999,19.2,7,3,2017-07-06,2017-07-12,0.0
2017,5,Thredbo,49289.0,-2.2285714285714286,-5.814285714285715,-4.021428571428572,3.5857142857142863,4.2,2.8,4,0,2017-07-06,2017-07-12,1.0
2017,5,Perisher,64376.0,0.4714285714285714,-4.685714285714285,-2.1071428571428568,5.157142857142857,8.8,5.0,3,0,2017-07-06,2017-07-12,1.0
2017,5,Charlotte Pass,3523.0,1.8714285714285714,-1.6428571428571428,0.11428571428571432,3.5142857142857142,50.2,27.6,4,0,2017-07-06,2017-07-12,1.0
2017,6,Mt. Baw Baw,9132.0,1.6714285714285715,-2.0,-0.16428571428571426,3.6714285714285717,13.6,7.0,3,0,2017-07-13,2017-07-19,1.0
2017,6,Mt. Stirling,387.0,-0.6142857142857142,-3.7142857142857144,-2.164285714285714,3.1,45.8,28.8,6,1,2017-07-13,2017-07-19,0.0
2017,6,Mt. Hotham,33467.0,-1.357142857142857,-4.857142857142857,-3.1071428571428568,3.5,128.8,18.4,7,7,2017-07-13,2017-07-19,0.0
2017,6,Falls Creek,38180.0,-0.34285714285714286,-3.8428571428571425,-2.0928571428571425,3.4999999999999996,19.6,9.2,4,1,2017-07-13,2017-07-19,1.0
2017,6,Mt. Buller,57787.0,-0.6142857142857142,-3.7142857142857144,-2.164285714285714,3.1,45.8,28.8,6,1,2017-07-13,2017-07-19,0.0
2017,6,Thredbo,58279.0,-1.014285714285714,-5.185714285714286,-3.1,4.171428571428572,12.8,7.4,3,1,2017-07-13,2017-07-19,1.0
2017,6,Perisher,76620.0,1.9000000000000001,-5.1571428571428575,-1.6285714285714286,7.057142857142858,26.6,10.0,5,0,2017-07-13,2017-07-19,1.0
2017,6,Charlotte Pass,4189.0,2.3857142857142857,-1.1428571428571428,0.6214285714285714,3.5285714285714285,40.400000000000006,25.8,2,0,2017-07-13,2017-07-19,1.0
2017,7,Mt. Baw Baw,7286.0,1.7142857142857142,-2.1142857142857143,-0.20000000000000007,3.8285714285714283,55.199999999999996,32.2,4,1,2017-07-20,2017-07-26,1.0
2017,7,Mt. Stirling,962.0,0.5428571428571428,-3.0,-1.2285714285714286,3.5428571428571427,49.2,19.0,6,2,2017-07-20,2017-07-26,0.0
2017,7,Mt. Hotham,23812.0,-1.3714285714285714,-4.828571428571428,-3.0999999999999996,3.457142857142857,128.8,18.4,7,6,2017-07-20,2017-07-26,0.0
2017,7,Falls Creek,30541.0,3.172065784643304e-17,-3.871428571428571,-1.9357142857142855,3.871428571428571,13.399999999999999,6.8,4,0,2017-07-20,2017-07-26,1.0
2017,7,Mt. Buller,40050.0,0.5428571428571428,-3.0,-1.2285714285714286,3.5428571428571427,49.2,19.0,6,2,2017-07-20,2017-07-26,0.0
2017,7,Thredbo,42457.0,-1.2,-4.942857142857143,-3.0714285714285716,3.742857142857143,12.4,6.8,5,1,2017-07-20,2017-07-26,1.0
2017,7,Perisher,56369.0,1.3714285714285717,-3.457142857142857,-1.0428571428571427,4.828571428571428,40.8,19.6,2,1,2017-07-20,2017-07-26,1.0
2017,7,Charlotte Pass,3031.0,2.6857142857142855,-1.4142857142857144,0.6357142857142856,4.1,27.0,9.6,2,1,2017-07-20,2017-07-26,1.0
2017,8,Mt. Baw Baw,5799.0,3.6142857142857143,-1.8142857142857143,0.9,5.428571428571429,28.200000000000003,10.4,1,0,2017-07-27,2017-08-02,2.0
2017,8,Mt. Stirling,702.0,2.4285714285714284,-2.585714285714286,-0.07857142857142874,5.014285714285714,25.400000000000002,9.6,2,1,2017-07-27,2017-08-02,1.0
2017,8,Mt. Hotham,25596.0,0.38571428571428573,-4.242857142857143,-1.9285714285714286,4.628571428571429,128.8,18.4,5,3,2017-07-27,2017-08-02,0.0
2017,8,Falls Creek,29332.0,2.085714285714286,-3.128571428571429,-0.5214285714285716,5.214285714285715,7.8,6.2,1,0,2017-07-27,2017-08-02,1.0
2017,8,Mt. Buller,37535.0,2.4285714285714284,-2.585714285714286,-0.07857142857142874,5.014285714285714,25.400000000000002,9.6,2,1,2017-07-27,2017-08-02,1.0
2017,8,Thredbo,40744.0,0.9714285714285713,-4.1571428571428575,-1.592857142857143,5.128571428571429,10.4,8.0,5,0,2017-07-27,2017-08-02,1.0
2017,8,Perisher,53570.0,4.228571428571429,-3.585714285714286,0.3214285714285714,7.814285714285715,33.599999999999994,12.6,0,0,2017-07-27,2017-08-02,2.0
2017,8,Charlotte Pass,2928.0,5.157142857142857,-0.7285714285714285,2.214285714285714,5.885714285714285,29.799999999999997,11.6,1,0,2017-07-27,2017-08-02,2.0
2017,9,Mt. Baw Baw,5331.0,1.2714285714285716,-2.0714285714285716,-0.4,3.3428571428571434,56.400000000000006,29.0,4,2,2017-08-03,2017-08-09,0.0
2017,9,Mt. Stirling,1176.0,0.04285714285714277,-2.642857142857143,-1.3,2.6857142857142855,92.6,26.4,5,4,2017-08-03,2017-08-09,0.0
2017,9,Mt. Hotham,29214.0,-1.4285714285714284,-3.971428571428571,-2.6999999999999997,2.5428571428571427,128.8,18.4,7,7,2017-08-03,2017-08-09,0.0
2017,9,Falls Creek,34784.0,-0.4999999999999999,-3.3571428571428568,-1.9285714285714284,2.8571428571428568,37.0,15.0,5,4,2017-08-03,2017-08-09,0.0
2017,9,Mt. Buller,39778.0,0.04285714285714277,-2.642857142857143,-1.3,2.6857142857142855,92.6,26.4,5,4,2017-08-03,2017-08-09,0.0
2017,9,Thredbo,45216.0,-1.0428571428571427,-5.471428571428571,-3.2571428571428567,4.428571428571428,0.8,0.4,1,0,2017-08-03,2017-08-09,1.0
2017,9,Perisher,60063.0,0.942857142857143,-3.8857142857142857,-1.4714285714285713,4.828571428571428,91.2,48.0,4,2,2017-08-03,2017-08-09,0.0
2017,9,Charlotte Pass,3290.0,1.4142857142857144,-1.6428571428571428,-0.11428571428571421,3.057142857142857,76.0,23.8,5,2,2017-08-03,2017-08-09,0.0
2017,10,Mt. Baw Baw,6311.0,4.328571428571428,0.32857142857142857,2.3285714285714283,3.9999999999999996,36.6,30.8,2,0,2017-08-10,2017-08-16,2.0
2017,10,Mt. Stirling,1317.0,2.7142857142857144,-0.4428571428571428,1.135714285714286,3.157142857142857,112.4,89.8,3,0,2017-08-10,2017-08-16,3.0
2017,10,Mt. Hotham,33652.0,0.32857142857142857,-1.7571428571428573,-0.7142857142857144,2.085714285714286,128.8,18.4,6,5,2017-08-10,2017-08-16,0.0
2017,10,Falls Creek,39838.0,2.028571428571429,-0.5142857142857142,0.7571428571428573,2.542857142857143,82.8,75.6,2,1,2017-08-10,2017-08-16,3.0
2017,10,Mt. Buller,48862.0,2.7142857142857144,-0.4428571428571428,1.135714285714286,3.157142857142857,112.4,89.8,3,0,2017-08-10,2017-08-16,3.0
2017,10,Thredbo,55420.0,1.3571428571428574,-1.857142857142857,-0.24999999999999978,3.2142857142857144,90.0,80.4,2,1,2017-08-10,2017-08-16,3.0
2017,10,Perisher,72515.0,3.485714285714286,-0.14285714285714285,1.6714285714285717,3.628571428571429,154.6,145.6,2,0,2017-08-10,2017-08-16,3.0
2017,10,Charlotte Pass,4046.0,5.357142857142857,1.2285714285714284,3.2928571428571427,4.128571428571428,62.6,56.2,1,0,2017-08-10,2017-08-16,3.0
2017,11,Mt. Baw Baw,5884.0,0.22857142857142845,-3.1857142857142864,-1.4785714285714289,3.414285714285715,53.800000000000004,14.2,5,3,2017-08-17,2017-08-23,0.0
2017,11,Mt. Stirling,1452.0,-0.8428571428571429,-4.357142857142857,-2.5999999999999996,3.514285714285714,87.6,44.2,6,3,2017-08-17,2017-08-23,0.0
2017,11,Mt. Hotham,35159.0,-1.857142857142857,-5.414285714285714,-3.6357142857142852,3.557142857142857,128.8,18.4,7,6,2017-08-17,2017-08-23,0.0
2017,11,Falls Creek,41643.0,-0.2,-4.542857142857144,-2.371428571428572,4.342857142857143,83.60000000000001,36.6,4,3,2017-08-17,2017-08-23,0.0
2017,11,Mt. Buller,45833.0,-0.8428571428571429,-4.357142857142857,-2.5999999999999996,3.514285714285714,87.6,44.2,6,3,2017-08-17,2017-08-23,0.0
2017,11,Thredbo,53536.0,-1.8142857142857143,-5.842857142857142,-3.828571428571428,4.028571428571428,85.4,80.4,3,1,2017-08-17,2017-08-23,0.0
2017,11,Perisher,70718.0,0.4428571428571428,-4.714285714285714,-2.1357142857142857,5.1571428571428575,94.4,52.0,4,2,2017-08-17,2017-08-23,0.0
2017,11,Charlotte Pass,3873.0,3.057142857142857,-2.1714285714285713,0.44285714285714284,5.228571428571428,47.6,23.0,2,1,2017-08-17,2017-08-23,1.0
2017,12,Mt. Baw Baw,4921.0,-0.2571428571428572,-3.8714285714285714,-2.0642857142857145,3.6142857142857143,45.0,19.6,4,3,2017-08-24,2017-08-30,0.0
2017,12,Mt. Stirling,936.0,-0.19999999999999998,-5.257142857142858,-2.728571428571429,5.057142857142858,41.0,18.4,4,2,2017-08-24,2017-08-30,0.0
2017,12,Mt. Hotham,32732.0,-1.7142857142857146,-6.428571428571428,-4.071428571428571,4.7142857142857135,128.8,18.4,7,5,2017-08-24,2017-08-30,0.0
2017,12,Falls Creek,38487.0,0.42857142857142866,-5.5857142857142845,-2.578571428571428,6.014285714285713,14.4,10.4,3,1,2017-08-24,2017-08-30,1.0
2017,12,Mt. Buller,44047.0,-0.19999999999999998,-5.257142857142858,-2.728571428571429,5.057142857142858,41.0,18.4,4,2,2017-08-24,2017-08-30,0.0
2017,12,Thredbo,49658.0,-1.1571428571428573,-6.914285714285714,-4.035714285714286,5.757142857142856,3.2,2.6,1,0,2017-08-24,2017-08-30,1.0
2017,12,Perisher,65364.0,2.514285714285714,-7.4,-2.442857142857143,9.914285714285715,8.6,4.0,1,0,2017-08-24,2017-08-30,2.0
2017,12,Charlotte Pass,3634.0,3.7714285714285714,-2.5142857142857147,0.6285714285714283,6.2857142857142865,8.6,4.8,1,0,2017-08-24,2017-08-30,2.0
2017,13,Mt. Baw Baw,4086.0,2.985714285714286,-2.371428571428571,0.3071428571428576,5.357142857142858,36.0,16.0,3,2,2017-08-31,2017-09-06,0.0
2017,13,Mt. Stirling,897.0,2.085714285714286,-3.2714285714285714,-0.5928571428571427,5.357142857142858,44.0,23.2,3,3,2017-08-31,2017-09-06,0.0
2017,13,Mt. Hotham,26326.0,1.1428571428571426,-4.8428571428571425,-1.85,5.985714285714285,128.8,18.4,4,3,2017-08-31,2017-09-06,0.0
2017,13,Falls Creek,34745.0,1.6857142857142857,-3.9,-1.1071428571428572,5.585714285714285,32.8,10.4,3,3,2017-08-31,2017-09-06,0.0
2017,13,Mt. Buller,32214.0,2.085714285714286,-3.2714285714285714,-0.5928571428571427,5.357142857142858,44.0,23.2,3,3,2017-08-31,2017-09-06,0.0
2017,13,Thredbo,39634.0,0.9714285714285714,-5.057142857142857,-2.0428571428571427,6.0285714285714285,0.0,0.0,0,0,2017-08-31,2017-09-06,2.0
2017,13,Perisher,52565.0,3.3857142857142857,-4.528571428571429,-0.5714285714285718,7.914285714285715,51.6,23.6,3,2,2017-08-31,2017-09-06,0.0
2017,13,Charlotte Pass,2853.0,4.371428571428572,-1.1857142857142857,1.592857142857143,5.557142857142858,12.8,8.4,2,1,2017-08-31,2017-09-06,2.0
2017,14,Mt. Baw Baw,5565.0,3.014285714285714,-0.8857142857142855,1.064285714285714,3.8999999999999995,91.0,32.4,3,1,2017-09-07,2017-09-13,3.0
2017,14,Mt. Stirling,1023.0,2.1,-2.3714285714285714,-0.13571428571428568,4.4714285714285715,57.2,21.8,4,2,2017-09-07,2017-09-13,0.0
2017,14,Mt. Hotham,21960.0,1.3857142857142857,-3.1857142857142864,-0.9000000000000004,4.571428571428572,128.8,18.4,5,3,2017-09-07,2017-09-13,0.0
2017,14,Falls Creek,28865.0,2.3285714285714287,-2.1714285714285713,0.07857142857142874,4.5,40.4,27.8,3,1,2017-09-07,2017-09-13,1.0
2017,14,Mt. Buller,32542.0,2.1,-2.3714285714285714,-0.13571428571428568,4.4714285714285715,57.2,21.8,4,2,2017-09-07,2017-09-13,0.0
2017,14,Thredbo,37173.0,1.5285714285714285,-3.157142857142856,-0.8142857142857138,4.685714285714285,3.0,0.8,3,0,2017-09-07,2017-09-13,1.0
2017,14,Perisher,48963.0,4.971428571428571,-1.0285714285714287,1.971428571428571,5.999999999999999,21.200000000000003,13.0,2,0,2017-09-07,2017-09-13,2.0
2017,14,Charlotte Pass,2669.0,5.914285714285714,0.7142857142857143,3.314285714285714,5.199999999999999,7.4,6.0,2,0,2017-09-07,2017-09-13,2.0
2017,15,Mt. Baw Baw,3409.0,3.5142857142857147,-3.6571428571428575,-0.0714285714285714,7.171428571428573,84.99999999999999,22.4,3,2,2017-09-14,2017-09-20,0.0
2017,15,Mt. Stirling,408.0,3.5714285714285716,-3.9571428571428577,-0.19285714285714306,7.528571428571429,82.6,26.8,3,0,2017-09-14,2017-09-20,2.0
2017,15,Mt. Hotham,14990.0,2.242857142857143,-4.471428571428571,-1.1142857142857139,6.7142857142857135,128.8,18.4,3,1,2017-09-14,2017-09-20,3.0
2017,15,Falls Creek,21846.0,3.3142857142857145,-3.8285714285714287,-0.2571428571428571,7.142857142857143,47.4,32.2,3,1,2017-09-14,2017-09-20,2.0
2017,15,Mt. Buller,24402.0,3.5714285714285716,-3.9571428571428577,-0.19285714285714306,7.528571428571429,82.6,26.8,3,0,2017-09-14,2017-09-20,2.0
2017,15,Thredbo,26630.0,2.3285714285714287,-4.528571428571429,-1.1000000000000003,6.857142857142858,8.8,3.4,3,0,2017-09-14,2017-09-20,2.0
2017,15,Perisher,34698.0,5.1571428571428575,-3.0142857142857147,1.0714285714285714,8.171428571428573,66.80000000000001,21.8,2,0,2017-09-14,2017-09-20,2.0
2017,15,Charlotte Pass,1941.0,5.728571428571429,-1.2857142857142858,2.2214285714285715,7.014285714285714,46.199999999999996,18.0,1,0,2017-09-14,2017-09-20,2.0
2018,1,Mt. Baw Baw,2753.0,3.1,0.2,1.6500000000000001,2.9,14.6,5.4,2,0,2018-06-08,2018-06-14,1.0
2018,1,Mt. Stirling,192.0,2.5142857142857147,-0.8428571428571429,0.8357142857142859,3.3571428571428577,117.0,53.0,2,1,2018-06-08,2018-06-14,3.0
2018,1,Mt. Hotham,6271.0,1.4571428571428573,-1.5142857142857142,-0.02857142857142847,2.9714285714285715,70.19999999999999,36.6,3,1,2018-06-08,2018-06-14,3.0
2018,1,Falls Creek,4735.0,2.371428571428571,-0.9428571428571428,0.7142857142857141,3.314285714285714,55.60000000000001,20.8,4,2,2018-06-08,2018-06-14,0.0
2018,1,Mt. Buller,13279.0,2.5142857142857147,-0.8428571428571429,0.8357142857142859,3.3571428571428577,117.0,53.0,2,1,2018-06-08,2018-06-14,3.0
2018,1,Thredbo,11210.0,0.8142857142857142,-2.357142857142857,-0.7714285714285716,3.1714285714285713,48.2,18.6,5,2,2018-06-08,2018-06-14,0.0
2018,1,Perisher,14866.0,3.4571428571428577,-1.7428571428571427,0.8571428571428575,5.2,64.2,22.8,2,0,2018-06-08,2018-06-14,3.0
2018,1,Charlotte Pass,825.0,4.271428571428571,1.2,2.7357142857142858,3.071428571428571,60.6,27.6,2,0,2018-06-08,2018-06-14,3.0
2018,2,Mt. Baw Baw,2102.0,1.342857142857143,-2.085714285714286,-0.37142857142857144,3.428571428571429,245.39999999999998,100.6,4,3,2018-06-15,2018-06-21,0.0
2018,2,Mt. Stirling,180.0,-0.4,-3.4,-1.9,3.0,63.800000000000004,20.4,6,4,2018-06-15,2018-06-21,0.0
2018,2,Mt. Hotham,3489.0,-1.6285714285714286,-4.428571428571429,-3.0285714285714285,2.8000000000000003,0.0,0.0,0,0,2018-06-15,2018-06-21,1.0
2018,2,Falls Creek,3408.0,-0.8285714285714284,-3.928571428571428,-2.378571428571428,3.0999999999999996,139.20000000000002,83.4,5,3,2018-06-15,2018-06-21,0.0
2018,2,Mt. Buller,11039.0,-0.4,-3.4,-1.9,3.0,63.800000000000004,20.4,6,4,2018-06-15,2018-06-21,0.0
2018,2,Thredbo,8547.0,-2.0,-5.357142857142857,-3.6785714285714284,3.3571428571428568,30.4,12.8,5,2,2018-06-15,2018-06-21,0.0
2018,2,Perisher,11276.0,1.157142857142857,-4.785714285714286,-1.8142857142857143,5.942857142857143,79.39999999999999,36.4,5,3,2018-06-15,2018-06-21,0.0
2018,2,Charlotte Pass,630.0,2.3857142857142857,-1.4857142857142855,0.45000000000000007,3.871428571428571,49.800000000000004,24.8,3,3,2018-06-15,2018-06-21,0.0
2018,3,Mt. Baw Baw,5768.0,3.1714285714285713,-1.157142857142857,1.0071428571428571,4.328571428571428,3.8,3.8,1,0,2018-06-22,2018-06-28,1.0
2018,3,Mt. Stirling,339.0,2.4571428571428577,-2.5714285714285716,-0.05714285714285694,5.028571428571429,0.8,0.6,1,0,2018-06-22,2018-06-28,1.0
2018,3,Mt. Hotham,6911.0,-0.5142857142857142,-5.128571428571428,-2.821428571428571,4.614285714285714,8.6,4.8,5,0,2018-06-22,2018-06-28,1.0
2018,3,Falls Creek,8450.0,2.6142857142857143,-3.6714285714285713,-0.5285714285714285,6.285714285714286,0.0,0.0,0,0,2018-06-22,2018-06-28,2.0
2018,3,Mt. Buller,19293.0,2.4571428571428577,-2.5714285714285716,-0.05714285714285694,5.028571428571429,0.8,0.6,1,0,2018-06-22,2018-06-28,1.0
2018,3,Thredbo,17226.0,1.3857142857142857,-4.871428571428572,-1.742857142857143,6.257142857142858,1.0,1.0,1,0,2018-06-22,2018-06-28,1.0
2018,3,Perisher,22795.0,4.942857142857143,-5.442857142857143,-0.25,10.385714285714286,3.1999999999999997,2.8,0,0,2018-06-22,2018-06-28,2.0
2018,3,Charlotte Pass,1264.0,6.128571428571429,-0.014285714285714362,3.0571428571428574,6.142857142857143,1.6,1.6,0,0,2018-06-22,2018-06-28,2.0
2018,4,Mt. Baw Baw,7058.0,3.6000000000000005,-0.3,1.6500000000000004,3.9000000000000004,11.6,7.4,2,0,2018-06-29,2018-07-05,1.0
2018,4,Mt. Stirling,474.0,1.9285714285714284,-2.2285714285714286,-0.15000000000000013,4.157142857142857,10.0,6.8,4,1,2018-06-29,2018-07-05,1.0
2018,4,Mt. Hotham,17524.0,0.9142857142857144,-3.314285714285714,-1.1999999999999997,4.228571428571429,19.2,6.4,2,1,2018-06-29,2018-07-05,1.0
2018,4,Falls Creek,16200.0,2.0142857142857147,-2.2285714285714286,-0.10714285714285698,4.242857142857144,4.6,4.6,1,0,2018-06-29,2018-07-05,1.0
2018,4,Mt. Buller,27761.0,1.9285714285714284,-2.2285714285714286,-0.15000000000000013,4.157142857142857,10.0,6.8,4,1,2018-06-29,2018-07-05,1.0
2018,4,Thredbo,28601.0,2.357142857142857,-4.0,-0.8214285714285714,6.357142857142858,5.4,3.0,2,0,2018-06-29,2018-07-05,1.0
2018,4,Perisher,37741.0,4.6000000000000005,-4.071428571428571,0.2642857142857147,8.67142857142857,13.0,7.4,1,0,2018-06-29,2018-07-05,2.0
2018,4,Charlotte Pass,2062.0,4.8999999999999995,-0.2714285714285715,2.314285714285714,5.171428571428571,11.600000000000001,6.4,1,0,2018-06-29,2018-07-05,2.0
2018,5,Mt. Baw Baw,11141.0,1.2428571428571427,-1.957142857142857,-0.3571428571428572,3.1999999999999997,66.8,25.4,4,1,2018-07-06,2018-07-12,3.0
