Year,Week,Resort,Visitors,Avg_Max_Temp,Avg_Min_Temp,Total_Rainfall,Snow_Days,Avg_Temp
2016,6,Thredbo,45940,2.7857142857142856,-4.000000000000001,13.6,0,-0.6071428571428577
2016,6,Perisher,61295,6.0600000000000005,-3.1142857142857143,47.400000000000006,1,1.472857142857143
2016,6,Charlotte Pass,3316,5.985714285714287,-0.7285714285714285,23.6,1,2.628571428571429
2016,7,Mt. Baw Baw,5267,2.3428571428571425,-1.514285714285714,61.599999999999994,4,0.41428571428571426
2016,7,Mt. Stirling,694,1.9285714285714288,-1.7428571428571427,114.19999999999999,4,0.09285714285714308
2016,7,Mt. Hotham,20774,0.5857142857142856,-2.4285714285714284,114.4,1,-0.9214285714285714
2016,7,Falls Creek,30873,1.5285714285714285,-1.6857142857142857,88.80000000000001,3,-0.07857142857142863
2016,7,Mt. Buller,37928,1.9285714285714288,-1.7428571428571427,114.19999999999999,4,0.09285714285714308
2016,7,Thredbo,37172,0.7999999999999996,-3.0142857142857147,95.6,1,-1.1071428571428577
2016,7,Perisher,48984,2.3999999999999995,-2.0714285714285716,229.6,4,0.16428571428571392
2016,7,Charlotte Pass,2689,3.6714285714285717,0.17142857142857146,55.800000000000004,3,1.9214285714285715
2016,8,Mt. Baw Baw,6394,1.828571428571429,-1.4428571428571428,44.6,3,0.19285714285714306
2016,8,Mt. Stirling,1326,0.35714285714285715,-2.2857142857142856,98.4,6,-0.9642857142857142
2016,8,Mt. Hotham,19557,-0.8400000000000001,-2.683333333333333,3.4,1,-1.7616666666666667
2016,8,Falls Creek,36692,0.10000000000000002,-2.642857142857143,28.8,4,-1.2714285714285714
2016,8,Mt. Buller,39125,0.35714285714285715,-2.2857142857142856,98.4,6,-0.9642857142857142
2016,8,Thredbo,41911,0.14285714285714285,-3.857142857142857,5.0,3,-1.8571428571428572
2016,8,Perisher,55233,2.1571428571428575,-2.914285714285714,44.400000000000006,3,-0.37857142857142834
2016,8,Charlotte Pass,3038,1.7,-1.1999999999999997,30.6,3,0.2500000000000001
2016,9,Mt. Baw Baw,6676,1.7142857142857142,-2.142857142857143,19.0,2,-0.2142857142857143
2016,9,Mt. Stirling,1122,1.5571428571428572,-3.242857142857143,3.6,1,-0.8428571428571429
2016,9,Falls Creek,40090,0.7857142857142857,-3.5428571428571423,3.4,2,-1.3785714285714283
2016,9,Mt. Buller,46055,1.5571428571428572,-3.242857142857143,3.6,1,-0.8428571428571429
2016,9,Thredbo,47536,0.8285714285714285,-6.814285714285714,5.0,2,-2.992857142857143
2016,9,Perisher,63067,3.142857142857143,-5.385714285714286,3.6,1,-1.1214285714285717
2016,9,Charlotte Pass,3384,4.671428571428572,-0.8571428571428571,0.0,0,1.9071428571428573
2016,10,Mt. Baw Baw,5593,3.471428571428571,-1.242857142857143,15.8,3,1.1142857142857139
2016,10,Mt. Stirling,1149,1.7857142857142858,-2.3285714285714287,48.2,4,-0.27142857142857146
2016,10,Falls Creek,43213,1.7000000000000004,-2.5,20.0,3,-0.3999999999999998
2016,10,Mt. Buller,44706,1.7857142857142858,-2.3285714285714287,48.2,4,-0.27142857142857146
2016,10,Thredbo,47996,1.5857142857142859,-3.5714285714285716,19.6,2,-0.9928571428571429
2016,10,Perisher,62748,4.357142857142857,-2.9,30.6,1,0.7285714285714284
2016,10,Charlotte Pass,3549,5.757142857142857,-0.2714285714285714,10.8,0,2.742857142857143
2016,11,Mt. Baw Baw,3979,3.3000000000000003,-0.39999999999999997,35.800000000000004,4,1.4500000000000002
2016,11,Mt. Stirling,708,2.071428571428571,-1.2285714285714284,132.6,4,0.4214285714285714
2016,11,Mt. Hotham,31774,0.4166666666666666,-2.6,21.4,3,-1.0916666666666668
2016,11,Falls Creek,43213,1.4,-1.5,31.800000000000004,4,-0.050000000000000044
2016,11,Mt. Buller,38065,2.071428571428571,-1.2285714285714284,132.6,4,0.4214285714285714
2016,11,Thredbo,43729,0.6142857142857141,-2.5,21.4,3,-0.942857142857143
2016,11,Perisher,57827,3.357142857142857,-0.8857142857142856,56.2,3,1.2357142857142858
2016,11,Charlotte Pass,3259,4.671428571428572,0.6142857142857145,38.0,2,2.6428571428571432
2016,12,Mt. Baw Baw,3909,2.6999999999999997,-1.757142857142857,23.400000000000002,3,0.4714285714285714
2016,12,Mt. Stirling,735,1.5428571428571427,-3.4,4.0,3,-0.9285714285714286
2016,12,Mt. Hotham,28211,0.11428571428571425,-4.8571428571428585,17.599999999999998,5,-2.3714285714285723
2016,12,Falls Creek,43275,1.557142857142857,-3.5857142857142854,1.4,2,-1.0142857142857142
2016,12,Mt. Buller,34449,1.5428571428571427,-3.4,4.0,3,-0.9285714285714286
2016,12,Thredbo,41768,0.21428571428571416,-5.757142857142858,4.2,4,-2.771428571428572
2016,12,Perisher,54481,3.900000000000001,-5.585714285714286,5.8,1,-0.8428571428571427
2016,12,Charlotte Pass,2951,5.471428571428571,-0.9999999999999998,11.6,0,2.2357142857142853
2016,13,Mt. Baw Baw,1373,6.9,1.1428571428571428,45.00000000000001,1,4.021428571428571
2016,13,Mt. Stirling,198,6.114285714285714,0.8142857142857143,48.800000000000004,1,3.464285714285714
2016,13,Mt. Hotham,20295,5.08,-0.7285714285714285,86.0,1,2.1757142857142857
2016,13,Falls Creek,33724,6.214285714285714,0.5571428571428572,103.00000000000001,1,3.3857142857142857
2016,13,Mt. Buller,21929,6.114285714285714,0.8142857142857143,48.800000000000004,1,3.464285714285714
2016,13,Thredbo,28580,4.728571428571428,-0.9000000000000001,120.0,1,1.9142857142857137
2016,13,Perisher,37561,7.457142857142856,0.17142857142857149,126.0,0,3.814285714285714
2016,13,Charlotte Pass,2070,9.328571428571427,3.1142857142857143,71.2,0,6.221428571428571
2016,14,Mt. Baw Baw,0,6.485714285714287,2.414285714285714,31.799999999999997,0,4.45
2016,14,Mt. Stirling,102,5.028571428571429,1.2714285714285718,51.0,0,3.1500000000000004
2016,14,Mt. Hotham,14224,4.385714285714286,0.9857142857142857,51.2,1,2.685714285714286
2016,14,Falls Creek,24144,6.028571428571428,1.7714285714285716,18.4,0,3.8999999999999995
2016,14,Mt. Buller,13075,5.028571428571429,1.2714285714285718,51.0,0,3.1500000000000004
2016,14,Thredbo,18938,4.814285714285715,-0.38571428571428573,54.6,0,2.2142857142857144
2016,14,Perisher,24737,8.485714285714286,0.3857142857142857,51.4,0,4.435714285714286
2016,14,Charlotte Pass,1385,8.714285714285714,3.4285714285714284,90.8,0,6.071428571428571
2016,15,Mt. Baw Baw,0,4.814285714285714,-0.5333333333333333,34.8,0,2.1404761904761904
2016,15,Mt. Stirling,87,2.9285714285714284,-1.6428571428571428,68.6,1,0.6428571428571428
2016,15,Mt. Hotham,10134,1.7428571428571427,-2.2714285714285714,32.800000000000004,3,-0.26428571428571435
2016,15,Falls Creek,19696,2.6285714285714286,-1.3714285714285714,12.4,1,0.6285714285714286
2016,15,Mt. Buller,7411,2.9285714285714284,-1.6428571428571428,68.6,1,0.6428571428571428
2016,15,Thredbo,13868,1.9142857142857144,-2.314285714285714,42.2,4,-0.19999999999999984
2016,15,Perisher,18080,4.485714285714286,-0.9714285714285715,92.60000000000001,1,1.7571428571428571
2016,15,Charlotte Pass,979,6.128571428571427,1.0285714285714287,44.4,0,3.578571428571428
2017,1,Mt. Baw Baw,3569,6.642857142857143,1.0142857142857142,5.4,0,3.8285714285714287
2017,1,Mt. Stirling,96,6.742857142857142,0.11428571428571432,0.0,0,3.428571428571428
2017,1,Mt. Hotham,6288,6.114285714285714,-1.0142857142857142,9.8,0,2.55
2017,1,Falls Creek,5663,6.957142857142857,-0.0571428571428572,0.0,0,3.45
2017,1,Mt. Buller,18142,6.742857142857142,0.11428571428571432,0.0,0,3.428571428571428
2017,1,Thredbo,14174,4.857142857142857,-1.8857142857142855,1.4,0,1.4857142857142858
2017,1,Perisher,18739,9.128571428571428,-2.8000000000000003,1.2000000000000002,0,3.1642857142857137
2017,1,Charlotte Pass,1030,8.842857142857143,2.3000000000000003,0.0,0,5.571428571428572
2017,2,Mt. Baw Baw,798,6.314285714285715,0.8,0.8,0,3.5571428571428574
2017,2,Mt. Stirling,33,7.057142857142857,1.1142857142857145,0.0,0,4.085714285714285
2017,2,Mt. Hotham,2644,6.285714285714286,0.6166666666666666,0.0,0,3.451190476190476
2017,2,Falls Creek,3577,7.714285714285714,1.2428571428571427,0.0,0,4.478571428571429
2017,2,Mt. Buller,9023,7.057142857142857,1.1142857142857145,0.0,0,4.085714285714285
2017,2,Thredbo,6636,6.914285714285714,-0.7571428571428571,0.0,0,3.0785714285714283
2017,2,Perisher,8792,10.514285714285714,-3.642857142857143,0.0,0,3.435714285714286
2017,2,Charlotte Pass,478,9.6,3.185714285714286,0.0,0,6.392857142857142
2017,3,Mt. Baw Baw,846,0.3,-2.585714285714286,17.200000000000003,5,-1.142857142857143
2017,3,Mt. Stirling,72,-0.38571428571428573,-3.0714285714285716,8.4,2,-1.7285714285714286
2017,3,Mt. Hotham,5756,-0.8714285714285716,-3.642857142857143,15.600000000000001,3,-2.257142857142857
2017,3,Falls Creek,7935,0.39999999999999997,-3.0714285714285716,0.2,1,-1.3357142857142859
2017,3,Mt. Buller,13836,-0.38571428571428573,-3.0714285714285716,8.4,2,-1.7285714285714286
2017,3,Thredbo,11543,0.5,-4.314285714285714,0.2,1,-1.907142857142857
2017,3,Perisher,15236,3.514285714285714,-4.428571428571429,1.5999999999999999,1,-0.4571428571428575
2017,3,Charlotte Pass,842,3.6285714285714286,-0.38571428571428573,1.4,0,1.6214285714285714
2017,4,Mt. Baw Baw,3486,1.9000000000000001,-2.333333333333333,38.599999999999994,4,-0.21666666666666645
2017,4,Mt. Stirling,132,1.4000000000000001,-2.857142857142857,71.4,4,-0.7285714285714285
2017,4,Mt. Hotham,17281,1.0714285714285714,-3.385714285714286,22.0,3,-1.1571428571428575
2017,4,Falls Creek,16182,2.1571428571428575,-2.7714285714285714,35.8,2,-0.30714285714285694
2017,4,Mt. Buller,26972,1.4000000000000001,-2.857142857142857,71.4,4,-0.7285714285714285
2017,4,Thredbo,26374,0.6857142857142857,-5.0,19.0,3,-2.157142857142857
2017,4,Perisher,34802,3.0857142857142863,-5.5857142857142845,44.6,3,-1.2499999999999991
2017,4,Charlotte Pass,1923,4.071428571428572,-1.1857142857142857,40.400000000000006,0,1.442857142857143
2017,5,Mt. Baw Baw,5981,0.38571428571428573,-2.942857142857143,12.200000000000001,4,-1.2785714285714287
2017,5,Mt. Stirling,162,-0.6142857142857144,-3.2285714285714286,57.99999999999999,7,-1.9214285714285715
2017,5,Mt. Hotham,29573,-1.842857142857143,-4.642857142857143,0.0,0,-3.242857142857143
2017,5,Falls Creek,30745,-0.8,-3.7142857142857144,9.2,5,-2.257142857142857
2017,5,Mt. Buller,50070,-0.6142857142857144,-3.2285714285714286,57.99999999999999,7,-1.9214285714285715
2017,5,Thredbo,49289,-2.2285714285714286,-5.814285714285715,4.2,4,-4.021428571428572
2017,5,Perisher,64376,0.4714285714285714,-4.685714285714285,8.8,3,-2.1071428571428568
2017,5,Charlotte Pass,3523,1.8714285714285714,-1.6428571428571428,50.2,4,0.11428571428571432
2017,6,Mt. Baw Baw,9132,1.6714285714285715,-2.0,13.6,3,-0.16428571428571426
2017,6,Mt. Stirling,387,-0.6142857142857142,-3.7142857142857144,45.8,6,-2.164285714285714
2017,6,Mt. Hotham,33467,-1.357142857142857,-4.857142857142857,0.0,0,-3.1071428571428568
2017,6,Falls Creek,38180,-0.34285714285714286,-3.8428571428571425,19.6,4,-2.0928571428571425
2017,6,Mt. Buller,57787,-0.6142857142857142,-3.7142857142857144,45.8,6,-2.164285714285714
2017,6,Thredbo,58279,-1.014285714285714,-5.216666666666667,12.8,3,-3.1154761904761905
2017,6,Perisher,76620,1.9000000000000001,-5.1571428571428575,26.6,5,-1.6285714285714286
2017,6,Charlotte Pass,4189,2.3857142857142857,-1.1428571428571428,40.400000000000006,2,0.6214285714285714
2017,7,Mt. Baw Baw,7286,1.7142857142857142,-2.1142857142857143,55.199999999999996,4,-0.20000000000000007
2017,7,Mt. Stirling,962,0.5428571428571428,-3.0,49.2,6,-1.2285714285714286
2017,7,Mt. Hotham,23812,-1.3714285714285714,-4.828571428571428,0.0,0,-3.0999999999999996
2017,7,Falls Creek,30541,3.172065784643304e-17,-3.871428571428571,13.399999999999999,4,-1.9357142857142855
2017,7,Mt. Buller,40050,0.5428571428571428,-3.0,49.2,6,-1.2285714285714286
2017,7,Thredbo,42457,-1.2,-4.942857142857143,12.4,5,-3.0714285714285716
2017,7,Perisher,56369,1.3714285714285717,-3.457142857142857,40.8,2,-1.0428571428571427
2017,7,Charlotte Pass,3031,2.6857142857142855,-1.4142857142857144,27.0,2,0.6357142857142856
2017,8,Mt. Baw Baw,5799,3.6142857142857143,-1.8142857142857143,28.200000000000003,1,0.9
2017,8,Mt. Stirling,702,2.4285714285714284,-2.585714285714286,25.400000000000002,2,-0.07857142857142874
2017,8,Mt. Hotham,25596,0.38571428571428573,-4.242857142857143,0.0,0,-1.9285714285714286
2017,8,Falls Creek,29332,2.085714285714286,-3.128571428571429,7.8,1,-0.5214285714285716
2017,8,Mt. Buller,37535,2.4285714285714284,-2.585714285714286,25.400000000000002,2,-0.07857142857142874
2017,8,Thredbo,40744,0.9714285714285713,-4.1571428571428575,10.4,5,-1.592857142857143
2017,8,Perisher,53570,4.228571428571429,-3.585714285714286,33.599999999999994,0,0.3214285714285714
2017,8,Charlotte Pass,2928,5.157142857142857,-0.7285714285714285,29.799999999999997,1,2.214285714285714
2017,9,Mt. Baw Baw,5331,1.2714285714285716,-2.0714285714285716,56.400000000000006,4,-0.4
2017,9,Mt. Stirling,1176,0.04285714285714277,-2.642857142857143,92.6,5,-1.3
2017,9,Mt. Hotham,29214,-1.4285714285714284,-3.971428571428571,0.0,0,-2.6999999999999997
2017,9,Falls Creek,34784,-0.4999999999999999,-3.3571428571428568,37.0,5,-1.9285714285714284
2017,9,Mt. Buller,39778,0.04285714285714277,-2.642857142857143,92.6,5,-1.3
2017,9,Thredbo,45216,-1.0428571428571427,-5.471428571428571,0.8,1,-3.2571428571428567
2017,9,Perisher,60063,0.942857142857143,-3.8857142857142857,91.2,4,-1.4714285714285713
2017,9,Charlotte Pass,3290,1.4142857142857144,-1.6428571428571428,76.0,5,-0.11428571428571421
2017,10,Mt. Baw Baw,6311,4.328571428571428,0.32857142857142857,36.6,2,2.3285714285714283
2017,10,Mt. Stirling,1317,2.7142857142857144,-0.4428571428571428,112.4,3,1.135714285714286
2017,10,Mt. Hotham,33652,0.6499999999999999,-1.7571428571428573,0.0,0,-0.5535714285714287
2017,10,Falls Creek,39838,2.028571428571429,-0.5142857142857142,82.8,2,0.7571428571428573
2017,10,Mt. Buller,48862,2.7142857142857144,-0.4428571428571428,112.4,3,1.135714285714286
2017,10,Thredbo,55420,1.3571428571428574,-1.857142857142857,90.0,2,-0.24999999999999978
2017,10,Perisher,72515,3.485714285714286,-0.14285714285714285,154.4,2,1.6714285714285717
2017,10,Charlotte Pass,4046,5.357142857142857,1.2285714285714284,62.6,1,3.2928571428571427
2017,11,Mt. Baw Baw,5884,0.22857142857142845,-3.1857142857142864,53.800000000000004,5,-1.4785714285714289
2017,11,Mt. Stirling,1452,-0.8428571428571429,-4.357142857142857,87.6,6,-2.5999999999999996
2017,11,Mt. Hotham,35159,-1.857142857142857,-5.414285714285714,0.0,0,-3.6357142857142852
2017,11,Falls Creek,41643,-0.2,-4.542857142857144,83.60000000000001,4,-2.371428571428572
2017,11,Mt. Buller,45833,-0.8428571428571429,-4.357142857142857,87.6,6,-2.5999999999999996
2017,11,Thredbo,53536,-1.8142857142857143,-5.842857142857142,5.0,2,-3.828571428571428
2017,11,Perisher,70718,0.4428571428571428,-4.714285714285714,94.4,4,-2.1357142857142857
2017,11,Charlotte Pass,3873,3.057142857142857,-2.1714285714285713,47.6,2,0.44285714285714284
2017,12,Mt. Baw Baw,4921,-0.2571428571428572,-3.8714285714285714,45.0,4,-2.0642857142857145
2017,12,Mt. Stirling,936,-0.19999999999999998,-5.257142857142858,41.0,4,-2.728571428571429
2017,12,Mt. Hotham,32732,-1.7142857142857146,-6.428571428571428,0.0,0,-4.071428571428571
2017,12,Falls Creek,38487,0.42857142857142866,-5.5857142857142845,14.4,3,-2.578571428571428
2017,12,Mt. Buller,44047,-0.19999999999999998,-5.257142857142858,41.0,4,-2.728571428571429
2017,12,Thredbo,49658,-1.1571428571428573,-6.914285714285714,3.2,1,-4.035714285714286
2017,12,Perisher,65364,2.514285714285714,-7.4,8.6,1,-2.442857142857143
2017,12,Charlotte Pass,3634,3.7714285714285714,-2.5142857142857147,8.6,1,0.6285714285714283
2017,13,Mt. Baw Baw,4086,2.985714285714286,-2.371428571428571,36.0,3,0.3071428571428576
2017,13,Mt. Stirling,897,2.085714285714286,-3.2714285714285714,44.0,3,-0.5928571428571427
2017,13,Mt. Hotham,26326,1.1428571428571426,-4.8428571428571425,0.0,0,-1.85
2017,13,Falls Creek,34745,1.6857142857142857,-3.9,32.8,3,-1.1071428571428572
2017,13,Mt. Buller,32214,2.085714285714286,-3.2714285714285714,44.0,3,-0.5928571428571427
2017,13,Thredbo,39634,0.9714285714285714,-5.057142857142857,0.0,0,-2.0428571428571427
2017,13,Perisher,52565,3.3857142857142857,-4.528571428571429,51.6,3,-0.5714285714285718
2017,13,Charlotte Pass,2853,4.371428571428572,-1.1857142857142857,12.8,2,1.592857142857143
2017,14,Mt. Baw Baw,5565,3.014285714285714,-0.8857142857142855,91.0,3,1.064285714285714
2017,14,Mt. Stirling,1023,2.1,-2.3714285714285714,57.2,4,-0.13571428571428568
2017,14,Mt. Hotham,21960,1.3857142857142857,-3.1857142857142864,0.0,0,-0.9000000000000004
2017,14,Falls Creek,28865,2.3285714285714287,-2.1714285714285713,40.4,3,0.07857142857142874
2017,14,Mt. Buller,32542,2.1,-2.3714285714285714,57.2,4,-0.13571428571428568
2017,14,Thredbo,37173,1.5285714285714285,-3.157142857142856,3.0,3,-0.8142857142857138
2017,14,Perisher,48963,4.971428571428571,-1.0285714285714287,21.200000000000003,2,1.971428571428571
2017,14,Charlotte Pass,2669,5.914285714285714,0.7142857142857143,7.4,2,3.314285714285714
2017,15,Mt. Baw Baw,3409,3.5142857142857147,-3.6571428571428575,84.99999999999999,3,-0.0714285714285714
2017,15,Mt. Stirling,408,3.5714285714285716,-3.9571428571428577,82.6,3,-0.19285714285714306
2017,15,Mt. Hotham,14990,2.242857142857143,-4.471428571428571,0.0,0,-1.1142857142857139
2017,15,Falls Creek,21846,3.3142857142857145,-3.8285714285714287,47.4,3,-0.2571428571428571
2017,15,Mt. Buller,24402,3.5714285714285716,-3.9571428571428577,82.6,3,-0.19285714285714306
2017,15,Thredbo,26630,2.3285714285714287,-4.528571428571429,8.8,3,-1.1000000000000003
2017,15,Perisher,34698,5.1571428571428575,-3.0142857142857147,66.80000000000001,2,1.0714285714285714
2017,15,Charlotte Pass,1941,5.728571428571429,-1.2857142857142858,46.199999999999996,1,2.2214285714285715
2018,1,Mt. Baw Baw,2753,3.1,0.2,14.6,2,1.6500000000000001
2018,1,Mt. Stirling,192,2.5142857142857147,-0.8428571428571429,117.0,2,0.8357142857142859
2018,1,Mt. Hotham,6271,1.4571428571428573,-1.5142857142857142,70.19999999999999,3,-0.02857142857142847
2018,1,Falls Creek,4735,2.371428571428571,-0.9428571428571428,55.60000000000001,4,0.7142857142857141
2018,1,Mt. Buller,13279,2.5142857142857147,-0.8428571428571429,117.0,2,0.8357142857142859
2018,1,Thredbo,11210,0.8142857142857142,-2.357142857142857,48.2,5,-0.7714285714285716
2018,1,Perisher,14866,3.4571428571428577,-1.7428571428571427,64.2,2,0.8571428571428575
2018,1,Charlotte Pass,825,4.271428571428571,1.2,60.6,2,2.7357142857142858
2018,2,Mt. Baw Baw,2102,1.6500000000000001,-1.9166666666666667,186.39999999999998,3,-0.1333333333333333
2018,2,Mt. Stirling,180,-0.4,-3.4,63.800000000000004,6,-1.9
2018,2,Mt. Hotham,3489,-1.6285714285714286,-4.428571428571429,0.0,0,-3.0285714285714285
2018,2,Falls Creek,3408,-0.8285714285714284,-3.928571428571428,139.20000000000002,5,-2.378571428571428
2018,2,Mt. Buller,11039,-0.4,-3.4,63.800000000000004,6,-1.9
2018,2,Thredbo,8547,-2.0,-5.357142857142857,30.4,5,-3.6785714285714284
2018,2,Perisher,11276,1.157142857142857,-4.785714285714286,79.39999999999999,5,-1.8142857142857143
2018,2,Charlotte Pass,630,2.3857142857142857,-1.4857142857142855,49.800000000000004,3,0.45000000000000007
2018,3,Mt. Baw Baw,5768,3.1714285714285713,-1.157142857142857,3.8,1,1.0071428571428571
2018,3,Mt. Stirling,339,2.4571428571428577,-2.5714285714285716,0.8,1,-0.05714285714285694
2018,3,Mt. Hotham,6911,-0.5142857142857142,-5.128571428571428,8.6,5,-2.821428571428571
2018,3,Falls Creek,8450,2.6142857142857143,-3.6714285714285713,0.0,0,-0.5285714285714285
2018,3,Mt. Buller,19293,2.4571428571428577,-2.5714285714285716,0.8,1,-0.05714285714285694
2018,3,Thredbo,17226,1.3857142857142857,-4.871428571428572,1.0,1,-1.742857142857143
2018,3,Perisher,22795,4.942857142857143,-5.442857142857143,3.1999999999999997,0,-0.25
2018,3,Charlotte Pass,1264,6.128571428571429,-0.014285714285714362,1.6,0,3.0571428571428574
2018,4,Mt. Baw Baw,7058,3.6000000000000005,-0.16666666666666674,11.6,2,1.7166666666666668
2018,4,Mt. Stirling,474,1.9285714285714284,-2.2285714285714286,10.0,4,-0.15000000000000013
2018,4,Mt. Hotham,17524,0.9142857142857144,-3.314285714285714,19.2,2,-1.1999999999999997
2018,4,Falls Creek,16200,2.0142857142857147,-2.2285714285714286,4.6,1,-0.10714285714285698
2018,4,Mt. Buller,27761,1.9285714285714284,-2.2285714285714286,10.0,4,-0.15000000000000013
2018,4,Thredbo,28601,2.357142857142857,-4.0,5.4,2,-0.8214285714285714
2018,4,Perisher,37741,4.6000000000000005,-4.071428571428571,13.0,1,0.2642857142857147
2018,4,Charlotte Pass,2062,4.8999999999999995,-0.2714285714285715,11.600000000000001,1,2.314285714285714
2018,5,Mt. Baw Baw,11141,1.2428571428571427,-1.957142857142857,66.8,4,-0.3571428571428572
2018,5,Mt. Stirling,810,0.6000000000000002,-2.9857142857142853,48.400000000000006,4,-1.1928571428571426
2018,5,Mt. Hotham,31435,0.04285714285714285,-3.871428571428571,22.199999999999996,5,-1.9142857142857141
2018,5,Falls Creek,32502,0.5714285714285714,-3.2,34.6,4,-1.3142857142857145
2018,5,Mt. Buller,54337,0.6000000000000002,-2.9857142857142853,48.400000000000006,4,-1.1928571428571426
2018,5,Thredbo,54351,-0.41428571428571426,-4.714285714285714,36.2,4,-2.5642857142857145
2018,5,Perisher,71310,2.7,-5.142857142857143,64.6,2,-1.2214285714285715
2018,5,Charlotte Pass,3902,2.5571428571428574,-1.3285714285714287,61.800000000000004,2,0.6142857142857143
2018,6,Mt. Baw Baw,18031,1.8285714285714287,-2.585714285714286,8.4,2,-0.37857142857142856
2018,6,Mt. Stirling,1086,0.9571428571428572,-4.2857142857142865,9.4,4,-1.6642857142857146
2018,6,Mt. Hotham,37737,-0.0857142857142856,-5.528571428571429,1.2,2,-2.8071428571428574
2018,6,Falls Creek,40750,0.4714285714285715,-4.942857142857143,3.2,1,-2.2357142857142858
2018,6,Mt. Buller,66326,0.9571428571428572,-4.2857142857142865,9.4,4,-1.6642857142857146
2018,6,Thredbo,70634,-0.14285714285714285,-5.685714285714285,4.8,2,-2.914285714285714
2018,6,Perisher,93226,2.2857142857142856,-5.442857142857143,10.0,1,-1.5785714285714287
2018,6,Charlotte Pass,5033,3.1285714285714286,-2.957142857142857,6.4,1,0.08571428571428585
2018,7,Mt. Baw Baw,8803,0.8333333333333334,-2.733333333333334,21.2,4,-0.9500000000000002
2018,7,Mt. Stirling,1269,-0.7999999999999999,-3.9142857142857146,43.0,7,-2.357142857142857
2018,7,Mt. Hotham,25157,-1.9000000000000001,-5.1428571428571415,2.6,2,-3.521428571428571
2018,7,Falls Creek,31768,-1.0999999999999999,-4.728571428571429,16.8,4,-2.914285714285714
2018,7,Mt. Buller,46230,-0.7999999999999999,-3.9142857142857146,43.0,7,-2.357142857142857
2018,7,Thredbo,46287,-0.8142857142857143,-5.814285714285715,22.8,4,-3.3142857142857145
2018,7,Perisher,61632,1.457142857142857,-5.328571428571428,51.60000000000001,4,-1.9357142857142855
2018,7,Charlotte Pass,3344,1.3285714285714287,-2.3857142857142857,12.999999999999998,3,-0.5285714285714285
2018,8,Mt. Baw Baw,7966,2.5142857142857147,-1.4857142857142855,24.8,4,0.5142857142857146
2018,8,Mt. Stirling,1128,1.014285714285714,-2.457142857142857,46.39999999999999,4,-0.7214285714285714
2018,8,Mt. Hotham,24150,0.14285714285714285,-3.3,43.0,4,-1.5785714285714285
2018,8,Falls Creek,29814,0.7285714285714285,-2.5,32.599999999999994,5,-0.8857142857142857
2018,8,Mt. Buller,39057,1.014285714285714,-2.457142857142857,46.39999999999999,4,-0.7214285714285714
2018,8,Thredbo,41879,0.1857142857142857,-4.042857142857143,33.6,6,-1.9285714285714286
2018,8,Perisher,55592,2.3428571428571425,-2.6999999999999997,51.400000000000006,3,-0.1785714285714286
2018,8,Charlotte Pass,3031,3.7142857142857144,-0.2999999999999999,19.4,1,1.7071428571428573
2018,9,Mt. Baw Baw,8950,2.1285714285714286,-2.4499999999999997,39.400000000000006,4,-0.1607142857142856
2018,9,Mt. Stirling,1719,0.8571428571428571,-3.485714285714286,115.0,5,-1.3142857142857145
2018,9,Mt. Hotham,30515,-0.6,-4.714285714285714,10.0,3,-2.657142857142857
2018,9,Falls Creek,33734,0.8714285714285713,-3.6714285714285717,25.599999999999998,4,-1.4000000000000001
2018,9,Mt. Buller,45601,0.8571428571428571,-3.485714285714286,115.0,5,-1.3142857142857145
2018,9,Perisher,65256,2.7142857142857144,-3.2428571428571433,103.39999999999999,3,-0.26428571428571446
2018,9,Charlotte Pass,3522,3.414285714285714,-1.1428571428571428,69.80000000000001,2,1.1357142857142857
2018,10,Mt. Baw Baw,7621,2.142857142857143,-2.0714285714285716,30.0,3,0.03571428571428559
2018,10,Mt. Stirling,1860,0.41428571428571426,-2.9285714285714284,59.8,5,-1.2571428571428571
2018,10,Mt. Hotham,33527,-0.6714285714285715,-4.114285714285714,23.0,5,-2.392857142857143
2018,10,Falls Creek,41774,0.17142857142857143,-3.442857142857143,26.4,3,-1.635714285714286
2018,10,Mt. Buller,43886,0.41428571428571426,-2.9285714285714284,59.8,5,-1.2571428571428571
2018,10,Thredbo,52085,0.21428571428571427,-4.1499999999999995,17.6,3,-1.9678571428571425
2018,10,Perisher,69540,2.9714285714285715,-1.8571428571428572,60.2,2,0.5571428571428572
2018,10,Charlotte Pass,3849,3.0857142857142854,-0.7857142857142857,29.0,3,1.15
2018,11,Mt. Baw Baw,6837,-0.14285714285714288,-3.625,67.8,5,-1.8839285714285714
2018,11,Mt. Stirling,1452,-1.5285714285714285,-4.3428571428571425,48.99999999999999,7,-2.9357142857142855
2018,11,Mt. Hotham,38115,-2.2285714285714286,-4.971428571428571,0.6000000000000001,2,-3.5999999999999996
2018,11,Falls Creek,40149,-1.2285714285714284,-4.871428571428571,52.0,5,-3.05
2018,11,Mt. Buller,46782,-1.5285714285714285,-4.3428571428571425,48.99999999999999,7,-2.9357142857142855
2018,11,Thredbo,53194,-2.7857142857142856,-6.771428571428572,2.0,5,-4.7785714285714285
2018,11,Perisher,70211,0.38571428571428573,-5.785714285714286,46.599999999999994,4,-2.6999999999999997
2018,11,Charlotte Pass,3867,0.9285714285714286,-2.9,28.4,3,-0.9857142857142857
